page,name,address,phone_number,link_url
https://www.apartments.com/binghamton-ny-13901/560-to-1198/,Glen View Apartments,"524 Castle Creek Rd, Binghamton, NY 13901",(607) 308-4019,https://www.apartments.com/glen-view-apartments-binghamton-ny/t8lpn1c/
https://www.apartments.com/binghamton-ny-13901/560-to-1198/,Town & Country Apartments,"100 Roberts St, Binghamton, NY 13901",(607) 304-5956,https://www.apartments.com/town-country-apartments-binghamton-ny/rs9zre2/
https://www.apartments.com/binghamton-ny-13901/560-to-1198/,The River House,"38-42 Front St, Binghamton, NY 13905",(607) 306-4458,https://www.apartments.com/the-river-house-binghamton-ny/rz9yk51/
https://www.apartments.com/binghamton-ny-13901/560-to-1198/,257 Washington St,"Binghamton, NY 13901",(332) 249-0449,https://www.apartments.com/257-washington-st-binghamton-ny/8gcfyw0/
https://www.apartments.com/madison-wi-53703/1000-to-1200/,Domain,"409 W Johnson St, Madison, WI 53703",(844) 789-6939,https://www.apartments.com/domain-madison-wi/n18dzrq/
https://www.apartments.com/madison-wi-53703/1000-to-1200/,Hub on Campus Madison,"437 N Frances St, Madison, WI 53703",(608) 492-5422,https://www.apartments.com/hub-on-campus-madison-madison-wi/qnzclrx/
https://www.apartments.com/madison-wi-53703/1000-to-1200/,The Constellation,"10 N Livingston St, Madison, WI 53703",(203) 896-4503,https://www.apartments.com/the-constellation-madison-wi/3de0bwe/
https://www.apartments.com/madison-wi-53703/1000-to-1200/,Lyric,"1010 E Washington Ave, Madison, WI 53703",(844) 701-2112,https://www.apartments.com/lyric-madison-wi/2rv2my8/
https://www.apartments.com/madison-wi-53703/1000-to-1200/,Rivers Edge Madison,"1614 Fordem Ave, Madison, WI 53704",(608) 216-2748,https://www.apartments.com/rivers-edge-madison-madison-wi/gsgh3gz/
https://www.apartments.com/madison-wi-53703/1000-to-1200/,202-204 N. Pinckney,"202-204 N Pinckney St, Madison, WI 53703",(608) 260-7168,https://www.apartments.com/202-204-n-pinckney-madison-wi/fqlrxpt/
https://www.apartments.com/lansing-mi-48906/320-to-838/,Riverfront Towers,"601 N Cedar St, Lansing, MI 48912",(517) 507-4139,https://www.apartments.com/riverfront-towers-lansing-mi/7mpfp9w/
https://www.apartments.com/lansing-mi-48906/320-to-838/,Riverfront Towers,"601 N Cedar St, Lansing, MI 48912",(517) 507-4139,https://www.apartments.com/riverfront-towers-lansing-mi/7mpfp9w/
https://www.apartments.com/lansing-mi-48910/320-to-838/,College Towne Apartments,"4915 Belle Chase Blvd, Lansing, MI 48910",(844) 240-6440,https://www.apartments.com/college-towne-apartments-lansing-mi/fk32c7t/
https://www.apartments.com/lansing-mi-48910/320-to-838/,Fountain Place Apartments,"920 S Washington Ave, Lansing, MI 48910",(844) 396-6157,https://www.apartments.com/fountain-place-apartments-lansing-mi/cjtlsxe/
https://www.apartments.com/lansing-mi-48910/320-to-838/,Trappers Cove Apartments,"3001 Trappers Cove Trl, Lansing, MI 48910",(517) 580-0132,https://www.apartments.com/trappers-cove-apartments-lansing-mi/h2zpz71/
https://www.apartments.com/lansing-mi-48910/320-to-838/,Tammany Hills Apartments,"3120 Staten Ave, Lansing, MI 48910",(844) 769-1260,https://www.apartments.com/tammany-hills-apartments-lansing-mi/rdvqyh3/
https://www.apartments.com/lansing-mi-48910/320-to-838/,REO Town Apartments,"206 E Malcolm X St, Lansing, MI 48933",(844) 423-3797,https://www.apartments.com/reo-town-apartments-lansing-mi/8hcy313/
https://www.apartments.com/lansing-mi-48910/320-to-838/,Stone Crest Townhomes,"2411 Risdale Ave, Lansing, MI 48911",(517) 940-6804,https://www.apartments.com/stone-crest-townhomes-lansing-mi/sl5e5l7/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Willow Grove,"3400 Coffee Rd, Modesto, CA 95355",(844) 821-7597,https://www.apartments.com/willow-grove-modesto-ca/jep21l4/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Greenbriar Villa Apartments,"2100 Coffee Rd, Modesto, CA 95355",(844) 880-6006,https://www.apartments.com/greenbriar-villa-apartments-modesto-ca/vsndthe/
https://www.apartments.com/modesto-ca-95350/319-to-478/,MANCHESTER COURT,"2200 Standiford Ave, Modesto, CA 95350",(844) 331-0638,https://www.apartments.com/manchester-court-modesto-ca/t05240c/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Shadowbrook,"3001 Hahn Dr, Modesto, CA 95350",(844) 257-5904,https://www.apartments.com/shadowbrook-modesto-ca/hdyxck1/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Chardonnay Ridge,"1313 Celeste Dr, Modesto, CA 95355",(844) 401-7236,https://www.apartments.com/chardonnay-ridge-modesto-ca/6918xdt/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Carmel Woods,"3500 San Clemente Ave, Modesto, CA 95356",(844) 825-4566,https://www.apartments.com/carmel-woods-modesto-ca/46jnk6h/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Monterey Village (No Availability),"2020 Cheyenne Way, Modesto, CA 95356",(844) 228-9328,https://www.apartments.com/monterey-village-no-availability-modesto-ca/86hg133/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Cypress Garden Apartments,"3525 San Clemente Ave, Modesto, CA 95356",(844) 556-8357,https://www.apartments.com/cypress-garden-apartments-modesto-ca/h2xm6m2/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Park Brighton (No Availability),"1229 Brighton Ave, Modesto, CA 95355",(209) 208-6128,https://www.apartments.com/park-brighton-no-availability-modesto-ca/tgekws9/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Willow Grove,"3400 Coffee Rd, Modesto, CA 95355",(844) 821-7597,https://www.apartments.com/willow-grove-modesto-ca/jep21l4/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Greenbriar Villa Apartments,"2100 Coffee Rd, Modesto, CA 95355",(844) 880-6006,https://www.apartments.com/greenbriar-villa-apartments-modesto-ca/vsndthe/
https://www.apartments.com/modesto-ca-95350/319-to-478/,MANCHESTER COURT,"2200 Standiford Ave, Modesto, CA 95350",(844) 331-0638,https://www.apartments.com/manchester-court-modesto-ca/t05240c/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Shadowbrook,"3001 Hahn Dr, Modesto, CA 95350",(844) 257-5904,https://www.apartments.com/shadowbrook-modesto-ca/hdyxck1/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Chardonnay Ridge,"1313 Celeste Dr, Modesto, CA 95355",(844) 401-7236,https://www.apartments.com/chardonnay-ridge-modesto-ca/6918xdt/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Carmel Woods,"3500 San Clemente Ave, Modesto, CA 95356",(844) 825-4566,https://www.apartments.com/carmel-woods-modesto-ca/46jnk6h/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Monterey Village (No Availability),"2020 Cheyenne Way, Modesto, CA 95356",(844) 228-9328,https://www.apartments.com/monterey-village-no-availability-modesto-ca/86hg133/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Cypress Garden Apartments,"3525 San Clemente Ave, Modesto, CA 95356",(844) 556-8357,https://www.apartments.com/cypress-garden-apartments-modesto-ca/h2xm6m2/
https://www.apartments.com/modesto-ca-95350/319-to-478/,Park Brighton (No Availability),"1229 Brighton Ave, Modesto, CA 95355",(209) 208-6128,https://www.apartments.com/park-brighton-no-availability-modesto-ca/tgekws9/
https://www.apartments.com/modesto-ca-95351/319-to-478/,Pine Ridge,"1301 Richland Ave, Modesto, CA 95351",(209) 643-7812,https://www.apartments.com/pine-ridge-modesto-ca/b6mnzc8/
https://www.apartments.com/janesville-wi-53546/560-to-1198/,The Glade Residences,"701-711 Myrtle Way, Janesville, WI 53545",(608) 631-6025,https://www.apartments.com/the-glade-residences-janesville-wi/k21306c/
https://www.apartments.com/janesville-wi-53546/560-to-1198/,Village Green East Apartments,"3121 Village Ct, Janesville, WI 53546",(844) 817-0796,https://www.apartments.com/village-green-east-apartments-janesville-wi/s0bzhn5/
https://www.apartments.com/janesville-wi-53546/560-to-1198/,Woodsview Apartments,"2707-2727 Park Place Ln, Janesville, WI 53545",(844) 425-6145,https://www.apartments.com/woodsview-apartments-janesville-wi/fvrz1ht/
https://www.apartments.com/janesville-wi-53545/560-to-1198/,The Glade Residences,"701-711 Myrtle Way, Janesville, WI 53545",(844) 795-7565,https://www.apartments.com/the-glade-residences-janesville-wi/k21306c/
https://www.apartments.com/janesville-wi-53545/560-to-1198/,Woodsview Apartments,"2707-2727 Park Place Ln, Janesville, WI 53545",(608) 561-0381,https://www.apartments.com/woodsview-apartments-janesville-wi/fvrz1ht/
https://www.apartments.com/janesville-wi-53545/560-to-1198/,Diamond Ridge Apartments,"1315 Woodman Rd, Janesville, WI 53545",(608) 513-2806,https://www.apartments.com/diamond-ridge-apartments-janesville-wi/0y231z2/
https://www.apartments.com/janesville-wi-53545/560-to-1198/,Surrey Ridge Apartments,"2506-2600 E Racine St, Janesville, WI 53545",(844) 817-0796,https://www.apartments.com/surrey-ridge-apartments-janesville-wi/p4lhlcv/
https://www.apartments.com/janesville-wi-53545/560-to-1198/,Village Green East Apartments,"3121 Village Ct, Janesville, WI 53546",(844) 425-6145,https://www.apartments.com/village-green-east-apartments-janesville-wi/s0bzhn5/
https://www.apartments.com/janesville-wi-53545/560-to-1198/,The Glade Residences,"701-711 Myrtle Way, Janesville, WI 53545",(844) 795-7565,https://www.apartments.com/the-glade-residences-janesville-wi/k21306c/
https://www.apartments.com/janesville-wi-53545/560-to-1198/,Woodsview Apartments,"2707-2727 Park Place Ln, Janesville, WI 53545",(608) 561-0381,https://www.apartments.com/woodsview-apartments-janesville-wi/fvrz1ht/
https://www.apartments.com/janesville-wi-53545/560-to-1198/,Diamond Ridge Apartments,"1315 Woodman Rd, Janesville, WI 53545",(608) 513-2806,https://www.apartments.com/diamond-ridge-apartments-janesville-wi/0y231z2/
https://www.apartments.com/janesville-wi-53545/560-to-1198/,Surrey Ridge Apartments,"2506-2600 E Racine St, Janesville, WI 53545",(844) 817-0796,https://www.apartments.com/surrey-ridge-apartments-janesville-wi/p4lhlcv/
https://www.apartments.com/janesville-wi-53545/560-to-1198/,Village Green East Apartments,"3121 Village Ct, Janesville, WI 53546",(844) 425-6145,https://www.apartments.com/village-green-east-apartments-janesville-wi/s0bzhn5/
https://www.apartments.com/jonesboro-ga-30236/1000-to-1200/,Cedarview Townhomes,"855 Mount Zion Rd, Jonesboro, GA 30236",(404) 205-1663,https://www.apartments.com/cedarview-townhomes-jonesboro-ga/9c8kk25/
https://www.apartments.com/jonesboro-ga-30238/1000-to-1200/,Tara Hill Apartment Homes,"8050 Tara Blvd, Jonesboro, GA 30236",(678) 933-6045,https://www.apartments.com/tara-hill-apartment-homes-jonesboro-ga/bd57k5b/
https://www.apartments.com/charlotte-nc-28203/560-to-1198/,Sedgefield,"215 Poindexter Dr, Charlotte, NC 28209",(704) 414-2000,https://www.apartments.com/sedgefield-charlotte-nc/2bjwzdc/
https://www.apartments.com/charlotte-nc-28203/560-to-1198/,Edgehill Terrace Apartments,"1030 Edgehill Rd S, Charlotte, NC 28207",(704) 335-1431,https://www.apartments.com/edgehill-terrace-apartments-charlotte-nc/fz621wv/
https://www.apartments.com/clemson-sc-29631/1000-to-1200/,Clemson Lofts,"111 Cochran Rd, Clemson, SC 29631",(844) 432-3857,https://www.apartments.com/clemson-lofts-clemson-sc/88b0gp1/
https://www.apartments.com/clemson-sc-29631/1000-to-1200/,The Farms at Blueridge,"807 College Ave, Clemson, SC 29631",(864) 654-1000,https://www.apartments.com/the-farms-at-blueridge-clemson-sc/ftttf4r/
https://www.apartments.com/clemson-sc-29631/1000-to-1200/,Rosewood at Clemson,"201 Tiliwa Ct, Central, SC 29630",(864) 654-1000,https://www.apartments.com/rosewood-at-clemson-central-sc/0wgh392/
https://www.apartments.com/clemson-sc-29631/1000-to-1200/,155 Anderson Hwy Unit 313,"Clemson, SC 29631",(864) 654-1000,https://www.apartments.com/155-anderson-hwy-clemson-sc-unit-313/s4vfdc7/
https://www.apartments.com/harrisburg-pa-17101/320-to-838/,SoMa on Third,"19 S 3rd St, Harrisburg, PA 17101",(866) 715-3436,https://www.apartments.com/soma-on-third-harrisburg-pa/geqg2vy/
https://www.apartments.com/harrisburg-pa-17101/320-to-838/,SoMa on Third,"19 S 3rd St, Harrisburg, PA 17101",(866) 715-3436,https://www.apartments.com/soma-on-third-harrisburg-pa/geqg2vy/
https://www.apartments.com/memphis-tn-38103/320-to-838/,Helix At The District - UTILITIES INCLUDED,"141 Manassas St, Memphis, TN 38105",(844) 274-4576,https://www.apartments.com/helix-at-the-district-utilities-included-memphis-tn/brgzxk9/
https://www.apartments.com/memphis-tn-38103/320-to-838/,ReNew Riverview,"99 N Main St, Memphis, TN 38103",(844) 388-3347,https://www.apartments.com/renew-riverview-memphis-tn/vlt2xgg/
https://www.apartments.com/memphis-tn-38103/320-to-838/,Iris,"810 Washington Ave, Memphis, TN 38105",(901) 244-7340,https://www.apartments.com/iris-memphis-tn/yqne6lv/
https://www.apartments.com/memphis-tn-38103/320-to-838/,Helix At The District - UTILITIES INCLUDED,"141 Manassas St, Memphis, TN 38105",(844) 274-4576,https://www.apartments.com/helix-at-the-district-utilities-included-memphis-tn/brgzxk9/
https://www.apartments.com/memphis-tn-38103/320-to-838/,ReNew Riverview,"99 N Main St, Memphis, TN 38103",(844) 388-3347,https://www.apartments.com/renew-riverview-memphis-tn/vlt2xgg/
https://www.apartments.com/memphis-tn-38103/320-to-838/,Iris,"810 Washington Ave, Memphis, TN 38105",(901) 244-7340,https://www.apartments.com/iris-memphis-tn/yqne6lv/
https://www.apartments.com/shreveport-la-71101/320-to-838/,Fairmont Towers- All Bills Paid,"726 Cotton St, Shreveport, LA 71101",(844) 819-7003,https://www.apartments.com/fairmont-towers-all-bills-paid-shreveport-la/9er0lc7/
https://www.apartments.com/shreveport-la-71101/320-to-838/,Fairmont Towers- All Bills Paid,"726 Cotton St, Shreveport, LA 71101",(844) 819-7003,https://www.apartments.com/fairmont-towers-all-bills-paid-shreveport-la/9er0lc7/
https://www.apartments.com/shreveport-la-71103/320-to-838/,Lakeville Townhomes,"1103 Dudley Dr, Shreveport, LA 71104",(985) 400-2664,https://www.apartments.com/lakeville-townhomes-shreveport-la/x6w9wjq/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Pierside South,"115 N Cleveland St, Oceanside, CA 92054",(844) 764-3365,https://www.apartments.com/pierside-south-oceanside-ca/2jc1knb/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Pierside North,"250 Mission Ave, Oceanside, CA 92054",(844) 232-1697,https://www.apartments.com/pierside-north-oceanside-ca/nvnqpjm/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Villa Camino,"2051 Geneva St, Oceanside, CA 92054",(866) 959-0917,https://www.apartments.com/villa-camino-oceanside-ca/g7msn2y/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,TENTEN Oceanside,"550 Seagaze Dr, Oceanside, CA 92054",(844) 263-2565,https://www.apartments.com/tenten-oceanside-oceanside-ca/dr6ym1k/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Beach Lofts at Oceanside,"314 N Cleveland St, Oceanside, CA 92054",(858) 704-2927,https://www.apartments.com/beach-lofts-at-oceanside-oceanside-ca/s046485/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,SALT,"371 N Cleveland St, Oceanside, CA 92054",(619) 841-7972,https://www.apartments.com/salt-oceanside-ca/lcbl4hf/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Camino Colony,"1207 S El Camino Real, Oceanside, CA 92054",(909) 947-9931,https://www.apartments.com/camino-colony-oceanside-ca/k532be9/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Ocean Breeze Senior Village,"960 Vine St, Oceanside, CA 92054",(909) 971-7577,https://www.apartments.com/ocean-breeze-senior-village-oceanside-ca/m39pgbj/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Elan Village North,"854 Vine St, Oceanside, CA 92054",(888) 592-8632,https://www.apartments.com/elan-village-north-oceanside-ca/871g9m1/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Stoney Brook Apartments,"1990 Apple St, Oceanside, CA 92054",(628) 888-0328,https://www.apartments.com/stoney-brook-apartments-oceanside-ca/ej9hx7m/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Pierside South,"115 N Cleveland St, Oceanside, CA 92054",(844) 764-3365,https://www.apartments.com/pierside-south-oceanside-ca/2jc1knb/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Pierside North,"250 Mission Ave, Oceanside, CA 92054",(844) 232-1697,https://www.apartments.com/pierside-north-oceanside-ca/nvnqpjm/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Villa Camino,"2051 Geneva St, Oceanside, CA 92054",(866) 959-0917,https://www.apartments.com/villa-camino-oceanside-ca/g7msn2y/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,TENTEN Oceanside,"550 Seagaze Dr, Oceanside, CA 92054",(844) 263-2565,https://www.apartments.com/tenten-oceanside-oceanside-ca/dr6ym1k/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Beach Lofts at Oceanside,"314 N Cleveland St, Oceanside, CA 92054",(858) 704-2927,https://www.apartments.com/beach-lofts-at-oceanside-oceanside-ca/s046485/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,SALT,"371 N Cleveland St, Oceanside, CA 92054",(619) 841-7972,https://www.apartments.com/salt-oceanside-ca/lcbl4hf/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Camino Colony,"1207 S El Camino Real, Oceanside, CA 92054",(909) 947-9931,https://www.apartments.com/camino-colony-oceanside-ca/k532be9/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Ocean Breeze Senior Village,"960 Vine St, Oceanside, CA 92054",(909) 971-7577,https://www.apartments.com/ocean-breeze-senior-village-oceanside-ca/m39pgbj/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Elan Village North,"854 Vine St, Oceanside, CA 92054",(888) 592-8632,https://www.apartments.com/elan-village-north-oceanside-ca/871g9m1/
https://www.apartments.com/oceanside-ca-92054/560-to-1198/,Stoney Brook Apartments,"1990 Apple St, Oceanside, CA 92054",(628) 888-0328,https://www.apartments.com/stoney-brook-apartments-oceanside-ca/ej9hx7m/
https://www.apartments.com/memphis-tn-38104/320-to-838/,The Gilmore,"6 S McLean Blvd, Memphis, TN 38104",(731) 201-2284,https://www.apartments.com/the-gilmore-memphis-tn/qskm9mz/
https://www.apartments.com/memphis-tn-38104/320-to-838/,The Broadmoor Apartments,"290 S Cleveland St, Memphis, TN 38104",(844) 245-1305,https://www.apartments.com/the-broadmoor-apartments-memphis-tn/9nks7q5/
